플랫폼,브랜드,품목,제목,가격,이미지URL,매물URL
중고나라,보테가베네타,가방,보테가베네타 미니 조디백 피치,1250000,https://img2.joongna.com/media/original/2026/06/14/1781427157408SOZ_c4n5Q.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/229638504
중고나라,보테가베네타,가방,보테가베네타 인트레치아토 클러치 블랙,440000,https://img2.joongna.com/media/original/2026/06/11/1781149682521Z47_6rFMt.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/229530887
중고나라,보테가베네타,가방,보테가베네타,250000,https://img2.joongna.com/media/original/2026/08/14/1786680469669swK_Bo6Rg.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/231534352
중고나라,보테가베네타,가방,보테가베네타 클러치백,200000,https://img2.joongna.com/media/original/2026/08/14/1786679611207WzB_kJKxq.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/231533948
중고나라,보테가베네타,가방,보테가베네타 만두 미니 파우치 클러치,450000,https://img2.joongna.com/media/original/2026/06/08/1780896944609RhE_xpLF6.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/229429716
중고나라,보테가베네타,가방,[S] 보테가베네타 더 클립 스퀘어 숄더 박스백 크로스백 스몰 베이지,920000,https://img2.joongna.com/media/original/2026/06/27/1782518896582pwe_ooB7J.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/230052765
중고나라,보테가베네타,가방,[S] 보테가베네타 인트레치아토 아르코 레더 가죽 토트백 스몰 포리지,2700000,https://img2.joongna.com/media/original/2026/05/27/17798444494950ST_4WbCe.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/229020855
중고나라,보테가베네타,가방,보테가베네타 미니홉 미니 홉 트래버틴컬러 2회착용 풀구성 팝니다.,1500000,https://img2.joongna.com/media/original/2026/08/13/1786625872965EBQ_0hpO8.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/231521572
중고나라,보테가베네타,가방,보테가베네타 인트레치아토 서류가방 브리프케이스,800000,https://img2.joongna.com/media/original/2026/01/08/176786648717683b_aBP3K.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/223884705
중고나라,보테가베네타,가방,보테가베네타 인트레치아토 기내용캐리어,1700000,https://img2.joongna.com/media/original/2025/11/17/1763382575134xYY_SukZC.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/221957228
중고나라,보테가베네타,가방,보테가베네타 인트레치아토 2way 서류가방,1190000,https://img2.joongna.com/media/original/2026/05/30/1780116555753m6d_DLaKA.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/229131310
중고나라,보테가베네타,가방,[OS] 보테가베네타 인트레치오 위빙 패브릭 숄더백 쇼퍼 토트백 클러치,598000,https://img2.joongna.com/media/original/2026/05/25/1779698739002GON_zTeSW.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/228968901
중고나라,보테가베네타,가방,보테가베네타 인트레치아토 노디니 크로스백 스몰 블랙,535000,https://img2.joongna.com/media/original/2026/07/14/1784004596019Zg1_Q6AtZ.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/230610604
중고나라,보테가베네타,가방,보테가 베네타 백팩,105000,https://img2.joongna.com/media/original/2026/08/13/1786588373978Vz9_NgRqs.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/231503336
중고나라,보테가베네타,가방,보테가베네타 클러치백,800000,https://img2.joongna.com/media/original/2026/05/20/17792473508641sD_wLCJT.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/228790956
중고나라,보테가베네타,가방,보테가베네타 디아고 블랙,3000000,https://img2.joongna.com/media/original/2026/08/12/1786542105948TNI_iLo7f.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/231493508
중고나라,보테가베네타,가방,보테가베네타 유광 레더 카세트백 크로스백 윈드스웹트,1620000,https://img2.joongna.com/media/original/2026/06/25/17823138159357eP_EnaOM.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/229982506
중고나라,보테가베네타,가방,(정품)보테가베네타 미니 크로스백,450000,https://img2.joongna.com/media/original/2026/07/21/17846174675941DZ_h9U9E.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/230834167
중고나라,보테가베네타,가방,보테가베네타 인트레치아토 토트백 블랙,1390000,https://img2.joongna.com/media/original/2026/08/12/17865236230499jE_fnPYV.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/231484423
